Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.7.101:54499-23.46.116.182:443-6,192.168.7.101,54499,23.46.116.182,443,6,2026-01-20 20:24:49.986140,0,2,0,156,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,78.0,78.0,0.0,80,0,0,0,0,0,0,2,156,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:56045-87.250.250.119:443-6,192.168.7.101,56045,87.250.250.119,443,6,2026-01-20 20:24:34.469329,6172,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,28515.87815942968,486.06610499027863,3086.0,4364.263053483372,6172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,324.0440699935191,162.02203499675954,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,511,177,2,20,6172.0,0.0,6172.0,6172.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54499-23.46.116.182:443-6,192.168.7.101,54499,23.46.116.182,443,6,2026-01-20 20:24:50.297009,0,2,0,156,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,78.0,78.0,0.0,80,0,0,0,0,0,0,2,156,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54499-23.46.116.182:443-6,192.168.7.101,54499,23.46.116.182,443,6,2026-01-20 20:24:50.908355,0,2,0,156,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,78.0,78.0,0.0,80,0,0,0,0,0,0,2,156,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:57598-64.233.164.198:443-17,192.168.7.101,57598,64.233.164.198,443,17,2026-01-20 20:24:32.634749,3241015,5,6,3171,520,1279.0,81.0,634.2,532.5328158902511,126.0,65.0,86.66666666666667,29.729895167434858,1138.8407643901678,3.3939984850424945,324101.5,859749.7024284645,2767111.0,0.0,3130017.0,782504.25,1393343.9947446275,2870505.0,0.0,3136176.0,627235.2,1255932.1724813406,2870781.0,111.0,0,0,0,0,140,168,1.5427265841102247,1.8512719009322698,65.0,1279.0,335.54545454545456,442.3121892139903,195640.07272727275,0,0,0,0,0,0,0,0,1.2,335.54545454545456,634.2,86.66666666666667,140,0,0,0,0,0,0,5,3171,6,520,-1,-1,5,0,236952.0,6745.798692519664,241722.0,232182.0,2767111.0,0.0,2767111.0,2767111.0,BENIGN
192.168.7.101:60749-5.255.255.77:443-6,192.168.7.101,60749,5.255.255.77,443,6,2026-01-20 20:24:35.218319,6148,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,28627.195836044244,487.9635653871178,3074.0,4347.292490734894,6148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,325.30904359141186,162.65452179570593,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,254,166,2,20,6148.0,0.0,6148.0,6148.0,0.0,0.0,0.0,0.0,BENIGN
173.194.222.113:80-192.168.7.101:63222-6,192.168.7.101,63222,173.194.222.113,80,6,2026-01-20 20:24:51.301635,202147,5,3,705,1339,465.0,54.0,141.0,181.22085972646747,1213.0,60.0,446.3333333333333,663.959587123594,10111.45354618174,39.575160650417764,28878.14285714286,75080.38584838824,199141.0,0.0,202147.0,50536.75,100591.01392395844,201423.0,0.0,200460.0,100230.0,139881.2776678852,199141.0,1319.0,1,1,0,0,224,132,24.734475406511105,14.840685243906663,54.0,1213.0,255.5,411.93827554276,169693.14285714284,1,3,0,2,6,0,0,0,0.6,255.5,141.0,446.3333333333333,224,0,0,0,0,0,0,5,705,3,1339,65535,64240,5,20,202147.0,0.0,202147.0,202147.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54499-23.46.116.182:443-6,192.168.7.101,54499,23.46.116.182,443,6,2026-01-20 20:24:52.112662,0,2,0,156,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,78.0,78.0,0.0,80,0,0,0,0,0,0,2,156,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
173.194.222.113:80-192.168.7.101:63222-6,173.194.222.113,80,192.168.7.101,63222,6,2026-01-20 20:24:51.547385,957396,3,0,180,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,188.00997706278278,3.1334996177130465,478698.0,676981.2038808758,957396.0,0.0,957396.0,478698.0,676981.2038808758,957396.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,3.1334996177130465,0.0,60.0,60.0,60.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,60.0,60.0,0.0,120,0,0,0,0,0,0,3,180,0,0,2003,-1,3,20,957396.0,0.0,957396.0,957396.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:51322-8.47.69.0:443-6,8.47.69.0,443,192.168.7.101,51322,6,2026-01-20 20:24:37.359843,910,3,1,220,84,80.0,60.0,73.33333333333333,11.547005383792516,84.0,84.0,84.0,0.0,334065.93406593404,4395.604395604396,303.3333333333333,329.55930169444974,654.0,0.0,910.0,455.0,643.4671708797582,910.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,120,40,3296.7032967032965,1098.901098901099,60.0,84.0,76.0,10.83205120618128,117.33333333333331,0,0,0,3,4,0,0,0,0.3333333333333333,76.0,73.33333333333333,84.0,120,0,0,0,0,0,0,3,220,1,84,1919,254,3,20,910.0,0.0,910.0,910.0,0.0,0.0,0.0,0.0,BENIGN
13.89.179.11:443-192.168.7.101:60822-6,192.168.7.101,60822,13.89.179.11,443,6,2026-01-20 20:24:37.701507,284,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,619718.3098591549,10563.38028169014,142.0,200.8183258569795,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,7042.2535211267605,3521.1267605633802,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,251,1623,2,20,284.0,0.0,284.0,284.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:65008-8.47.69.0:443-6,8.47.69.0,443,192.168.7.101,65008,6,2026-01-20 20:24:38.976913,924,3,1,218,83,79.0,60.0,72.66666666666667,10.96965511460289,83.0,83.0,83.0,0.0,325757.57575757575,4329.004329004329,308.0,285.57310797762455,564.0,0.0,924.0,462.0,653.36666581637,924.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,120,40,3246.753246753247,1082.2510822510822,60.0,83.0,75.25,10.3400515794974,106.91666666666669,0,0,0,3,4,0,0,0,0.3333333333333333,75.25,72.66666666666667,83.0,120,0,0,0,0,0,0,3,218,1,83,2003,253,3,20,924.0,0.0,924.0,924.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54499-23.46.116.182:443-6,192.168.7.101,54499,23.46.116.182,443,6,2026-01-20 20:24:54.520593,0,2,0,156,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,78.0,78.0,0.0,80,0,0,0,0,0,0,2,156,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:60703-84.201.152.110:443-6,192.168.7.101,60703,84.201.152.110,443,6,2026-01-20 20:24:57.863203,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,254,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:60703-84.201.152.110:443-6,192.168.7.101,60703,84.201.152.110,443,6,2026-01-20 20:24:57.863243,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:60703-84.201.152.110:443-6,84.201.152.110,443,192.168.7.101,60703,6,2026-01-20 20:24:57.874236,0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,60.0,60.0,0.0,80,0,0,0,0,0,0,2,120,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54720-198.18.184.155:443-6,192.168.7.101,54720,198.18.184.155,443,6,2026-01-20 20:24:42.209469,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,250,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
150.171.27.11:443-192.168.7.101:64925-6,150.171.27.11,443,192.168.7.101,64925,6,2026-01-20 20:24:42.565242,0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,60.0,60.0,0.0,80,0,0,0,0,0,0,2,120,0,0,1805,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.21.44.169:443-192.168.7.101:64996-6,192.168.7.101,64996,104.21.44.169,443,6,2026-01-20 20:24:39.591961,19039542,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,567.8708027745625,0.6302672616809795,1730867.4545454546,3005172.814110475,9610626.0,0.0,1.9039542E7,1903954.2,3109397.0051269783,9610626.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5777449898742312,0.05252227180674829,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1002392.0,0.0,1002392.0,1002392.0,4509287.5,3717261.4423572184,9610626.0,1206670.0,BENIGN
104.21.44.169:443-192.168.7.101:64724-6,192.168.7.101,64724,104.21.44.169,443,6,2026-01-20 20:24:39.561057,19070446,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,566.9505579470978,0.6292459022720287,1733676.9090909092,3003448.138421353,9610626.0,0.0,1.9070446E7,1907044.6,3107353.502156965,9610626.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5768087437493596,0.05243715852266905,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1033257.0,0.0,1033257.0,1033257.0,4509297.25,3717249.8924824675,9610626.0,1206709.0,BENIGN
104.21.44.169:443-192.168.7.101:62051-6,192.168.7.101,62051,104.21.44.169,443,6,2026-01-20 20:24:39.826338,19073393,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,566.8629593067159,0.6291486784758223,1733944.8181818181,3004366.9154788605,9614415.0,0.0,1.9073393E7,1907339.3,3108321.997849896,9614415.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5767196219361704,0.05242905653965186,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1034474.0,0.0,1034474.0,1034474.0,4509729.75,3719466.2530406495,9614415.0,1205568.0,BENIGN
192.168.7.101:54499-23.46.116.182:443-6,192.168.7.101,54499,23.46.116.182,443,6,2026-01-20 20:24:59.320398,0,2,0,156,0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,2,0,0,2,2,0,0,0,0.0,78.0,78.0,0.0,80,0,0,0,0,0,0,2,156,0,0,255,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.21.44.169:443-192.168.7.101:49931-6,192.168.7.101,49931,104.21.44.169,443,6,2026-01-20 20:24:41.521149,19061564,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,567.21473641932,0.6295391081235516,1732869.4545454546,3003520.3262650766,9610844.0,0.0,1.9061564E7,1906156.4,3107486.084229437,9610844.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5770775157799224,0.05246159234362931,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1029676.0,0.0,1029676.0,1029676.0,4507972.0,3718456.447192392,9610844.0,1204996.0,BENIGN
104.21.44.169:443-192.168.7.101:51737-6,192.168.7.101,51737,104.21.44.169,443,6,2026-01-20 20:24:41.974111,19076388,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,566.7739616116006,0.6290499018996677,1734217.0909090908,3002669.959707675,9609783.0,0.0,1.9076388E7,1907638.8,3106480.958228451,9609783.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5766290767413621,0.052420825158305644,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1032538.0,0.0,1032538.0,1032538.0,4510962.5,3713454.335025678,9609783.0,1215005.0,BENIGN
104.21.44.169:443-192.168.7.101:63218-6,192.168.7.101,63218,104.21.44.169,443,6,2026-01-20 20:24:42.474038,19137511,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,564.9637510332457,0.6270407891600951,1739773.7272727273,2998033.6841833876,9608045.0,0.0,1.9137511E7,1913751.1,3101121.1946988697,9608045.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5747873900634205,0.05225339909667459,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1109541.0,0.0,1109541.0,1109541.0,4506992.5,3716446.2553675743,9608045.0,1201941.0,BENIGN
192.168.7.118:5353-224.0.0.251:5353-17,192.168.7.118,5353,224.0.0.251,5353,17,2026-01-20 20:24:45.777060,791395,7,0,1433,0,365.0,85.0,204.71428571428572,118.34513690292232,0.0,0.0,0.0,0.0,1810.7266282956048,8.84514054296527,131899.16666666666,144028.35699738667,265127.0,0.0,791395.0,131899.16666666666,144028.35699738667,265127.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,196,0,8.84514054296527,0.0,85.0,365.0,204.71428571428572,118.34513690292232,14005.571428571426,0,0,0,0,0,0,0,0,0.0,204.71428571428572,204.71428571428572,0.0,196,0,0,0,0,0,0,7,1433,0,0,-1,-1,7,0,791395.0,0.0,791395.0,791395.0,0.0,0.0,0.0,0.0,BENIGN
0.0.0.0:0-73.68.148.72:0-128,0.0.0.0,0,73.68.148.72,0,128,2026-01-20 20:24:45.777356,791332,7,0,1573,0,385.0,105.0,224.71428571428572,118.34513690292232,0.0,0.0,0.0,0.0,1987.7876795074633,8.845844727623804,131888.66666666666,144076.50945336878,265107.0,0.0,791332.0,131888.66666666666,144076.50945336878,265107.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8.845844727623804,0.0,105.0,385.0,224.71428571428572,118.34513690292232,14005.571428571426,0,0,0,0,0,0,0,0,0.0,224.71428571428572,224.71428571428572,0.0,0,0,0,0,0,0,0,7,1573,0,0,-1,-1,7,0,791332.0,0.0,791332.0,791332.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:5353-224.0.0.251:5353-17,192.168.7.101,5353,224.0.0.251,5353,17,2026-01-20 20:24:47.69876,799178,7,0,2441,0,631.0,84.0,348.7142857142857,252.34085036296594,0.0,0.0,0.0,0.0,3054.3883840646263,8.75899987236886,133196.33333333334,144839.3030564103,266410.0,0.0,799178.0,133196.33333333334,144839.3030564103,266410.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,196,0,8.75899987236886,0.0,84.0,631.0,348.7142857142857,252.34085036296594,63675.90476190476,0,0,0,0,0,0,0,0,0.0,348.7142857142857,348.7142857142857,0.0,196,0,0,0,0,0,0,7,2441,0,0,-1,-1,7,0,799178.0,0.0,799178.0,799178.0,0.0,0.0,0.0,0.0,BENIGN
167.255.192.168:0-7.101.144.251:0-187,167.255.192.168,0,7.101.144.251,0,187,2026-01-20 20:24:47.836462,0,2,0,84,0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.0,42.0,0.0,0,0,0,0,0,0,0,2,84,0,0,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
241.148.192.168:0-7.1.216.187:0-251,241.148.192.168,0,7.1.216.187,0,251,2026-01-20 20:24:47.836913,0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,0,0,0,0,0,0,0,2,120,0,0,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1.1.1.1:53-192.168.7.101:50875-17,192.168.7.101,50875,1.1.1.1,53,17,2026-01-20 20:24:49.768816,23454,2,1,174,87,87.0,87.0,87.0,0.0,87.0,87.0,87.0,0.0,11128.165771297008,127.90995139421848,11727.0,16584.482445949285,23454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,28,85.27330092947898,42.63665046473949,87.0,87.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.5,87.0,87.0,87.0,56,0,0,0,0,0,0,2,174,1,87,-1,-1,2,0,23454.0,0.0,23454.0,23454.0,0.0,0.0,0.0,0.0,BENIGN
1.1.1.1:53-192.168.7.101:56328-17,192.168.7.101,56328,1.1.1.1,53,17,2026-01-20 20:24:49.768816,23352,2,1,174,215,87.0,87.0,87.0,0.0,215.0,215.0,215.0,0.0,16658.102089756765,128.46865364850976,11676.0,16512.35755426826,23352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,28,85.6457690990065,42.82288454950325,87.0,215.0,129.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,0.5,129.66666666666666,87.0,215.0,56,0,0,0,0,0,0,2,174,1,215,-1,-1,2,0,23352.0,0.0,23352.0,23352.0,0.0,0.0,0.0,0.0,BENIGN
